date, pm25, pm10, o3, no2, so2, co
2019/3/30, 96, 40, 60, 19, 2, 7
2019/3/31, 89, 48, 35, 24, 3, 7
2019/4/1, 86, 27, 13, 17, 2, 7
2018/10/2, 88, 53, , 25, 6, 6
2018/10/3, 85, 55, , 27, 7, 7
2018/10/4, 86, 55, , 31, 6, 7
2018/10/5, 91, 60, , 35, 8, 7
2018/10/6, 97, 56, , 38, 6, 7
2018/10/7, 85, 59, , 42, 5, 7
2018/10/8, 101, 83, , 48, 7, 10
2018/10/9, 144, 75, , 32, 6, 9
2018/10/10, 137, 60, , 27, 4, 9
2018/10/11, 132, 33, , 21, 2, 8
2018/10/12, 67, 46, 32, 25, 6, 7
2018/10/13, 89, 40, 19, 32, 4, 9
