date, pm25, pm10, o3, no2, so2, co
2019/3/17, 127, 95, 74, 45, 12, 10
2019/3/18, 179, 53, 39, 28, 8, 4
2019/3/19, 126, 59, 18, 28, 5, 5
2019/3/20, 121, 48, 38, 9, 5, 7
2019/3/21, 102, 67, 33, 24, 11, 9
2019/3/22, 161, 36, 33, 16, 6, 3
2019/3/23, 64, 49, 45, 23, 5, 7
2019/3/24, 101, 73, 67, 24, 6, 6
2019/3/25, 149, 65, 69, 31, 6, 9
2019/3/26, 143, 74, 53, 37, 9, 7
2019/3/27, 140, 68, 40, 42, 9, 9
2019/3/28, 157, 73, 40, 47, 8, 14
2019/3/29, 170, 73, 43, 34, 8, 8
2019/3/30, 155, 88, 46, 35, 7, 10
2019/3/31, 166, 62, 42, 19, 7, 5
2019/4/1, 66, 62, 58, 27, 7, 6
2018/10/2, 81, 65, 70, 33, 5, 7
2018/10/3, 102, 54, 66, 25, 3, 5
2018/10/4, 94, 53, 66, 21, 4, 5
2018/10/5, 99, 55, 52, 15, 5, 6
2018/10/6, 90, 60, 83, 22, 5, 6
2018/10/7, 103, 76, 103, 28, 5, 7
2018/10/8, 142, 60, 46, 25, 4, 5
2018/10/9, 93, 57, 45, 27, 4, 6
2018/10/10, 109, 56, 37, 18, 5, 6
2018/10/11, 93, 52, 41, 23, 7, 8
2018/10/12, 86, 44, 44, 28, 4, 5
2018/10/13, 85, 50, 54, 33, 4, 5
2018/10/14, 99, 43, 34, 29, 3, 5
2018/10/15, 84, 40, 43, 25, 5, 5
2018/10/16, 79, 49, 45, 24, 3, 6
2018/10/17, 121, 71, 62, 45, 6, 9
2018/10/18, 144, 54, 39, 22, 4, 6
2018/10/19, 101, 45, 41, 28, 6, 7
2018/10/20, 78, 41, 28, 30, 4, 6
2018/10/21, 78, 43, 34, 30, 3, 6
2018/10/22, 95, 40, 25, 25, 2, 6
2018/10/23, 106, 75, 50, 38, 5, 12
2018/10/24, 165, 97, 73, 42, 5, 12
2018/10/25, 181, 65, 53, 25, 4, 8
2018/10/26, 115, 72, 51, 23, 5, 11
2018/10/27, 152, 92, 26, 37, 9, 13
2018/10/28, 135, 78, 49, 35, 7, 9
2018/10/29, 110, 68, 67, 35, 8, 8
2018/10/30, 124, 61, 75, 31, 7, 7
2018/10/31, 107, 47, 77, 25, 5, 6
2018/11/1, 96, 41, 58, 26, 4, 6
2018/11/2, 77, 45, 46, 32, 5, 5
2018/11/3, 89, 46, 32, 33, 3, 6
2018/11/4, 87, 50, 42, 29, 4, 6
2018/11/5, 111, 49, 39, 24, 10, 9
